timestamp,cash,position_value,total_equity
2021-09-13 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-13 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-13 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-13 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-13 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-14 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-14 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-14 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-14 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-14 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-14 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-15 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-15 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-15 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-15 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-15 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-15 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-16 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-16 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-16 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-16 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-16 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-16 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-17 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-17 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-17 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-17 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-17 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-17 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-18 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-18 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-18 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-18 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-18 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-18 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-19 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-19 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-19 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-19 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-19 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-19 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-20 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-20 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-20 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-20 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-20 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-20 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-21 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-21 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-21 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-21 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-21 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-21 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-22 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-22 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-22 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-22 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-22 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-22 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-23 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-23 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-23 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-23 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-23 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-23 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-24 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-24 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-24 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-24 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-24 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-24 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-25 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-25 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-25 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-25 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-25 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-25 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-26 00:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-26 04:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-26 08:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-26 12:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-26 16:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-26 20:00:00,6402.548976523559,0.0,6402.548976523559
2021-09-27 00:00:00,0.0,6394.873848930074,6394.873848930074
2021-09-27 04:00:00,0.0,6343.945742289972,6343.945742289972
2021-09-27 08:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-27 12:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-27 16:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-27 20:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-28 00:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-28 04:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-28 08:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-28 12:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-28 16:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-28 20:00:00,6344.9871200661455,0.0,6344.9871200661455
2021-09-29 00:00:00,9.094947017729282e-13,6337.3809953954715,6337.380995395472
2021-09-29 04:00:00,9.094947017729282e-13,6374.963776052711,6374.963776052712
2021-09-29 08:00:00,6359.774857888949,0.0,6359.774857888949
2021-09-29 12:00:00,6359.774857888949,0.0,6359.774857888949
2021-09-29 16:00:00,6359.774857888949,0.0,6359.774857888949
2021-09-29 20:00:00,6359.774857888949,0.0,6359.774857888949
2021-09-30 00:00:00,6359.774857888949,0.0,6359.774857888949
2021-09-30 04:00:00,6359.774857888949,0.0,6359.774857888949
2021-09-30 08:00:00,6359.774857888949,0.0,6359.774857888949
2021-09-30 12:00:00,6359.774857888949,0.0,6359.774857888949
2021-09-30 16:00:00,6359.774857888949,0.0,6359.774857888949
2021-09-30 20:00:00,6359.774857888949,0.0,6359.774857888949
2021-10-01 00:00:00,6359.774857888949,0.0,6359.774857888949
2021-10-01 04:00:00,0.0,6352.151006251246,6352.151006251246
2021-10-01 08:00:00,0.0,6735.032295333028,6735.032295333028
2021-10-01 12:00:00,6709.329649202305,0.0,6709.329649202305
2021-10-01 16:00:00,0.0,6701.2867648271595,6701.2867648271595
2021-10-01 20:00:00,0.0,6716.858920059772,6716.858920059772
2021-10-02 00:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-02 04:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-02 08:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-02 12:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-02 16:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-02 20:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-03 00:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-03 04:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-03 08:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-03 12:00:00,6622.292294487815,0.0,6622.292294487815
2021-10-03 16:00:00,0.0,6614.353747120522,6614.353747120522
2021-10-03 20:00:00,0.0,6536.411798945737,6536.411798945737
2021-10-04 00:00:00,6429.52751300143,0.0,6429.52751300143
2021-10-04 04:00:00,6429.52751300143,0.0,6429.52751300143
2021-10-04 08:00:00,6429.52751300143,0.0,6429.52751300143
2021-10-04 12:00:00,6429.52751300143,0.0,6429.52751300143
2021-10-04 16:00:00,0.0,6421.820044583922,6421.820044583922
2021-10-04 20:00:00,0.0,6401.65464531067,6401.65464531067
2021-10-05 00:00:00,6404.591391908936,0.0,6404.591391908936
2021-10-05 04:00:00,6404.591391908936,0.0,6404.591391908936
2021-10-05 08:00:00,6404.591391908936,0.0,6404.591391908936
2021-10-05 12:00:00,6404.591391908936,0.0,6404.591391908936
2021-10-05 16:00:00,0.0,6396.913815947038,6396.913815947038
2021-10-05 20:00:00,0.0,6432.138629225211,6432.138629225211
2021-10-06 00:00:00,6429.641067844354,0.0,6429.641067844354
2021-10-06 04:00:00,6429.641067844354,0.0,6429.641067844354
2021-10-06 08:00:00,6429.641067844354,0.0,6429.641067844354
2021-10-06 12:00:00,0.0,6421.933463301701,6421.933463301701
2021-10-06 16:00:00,0.0,6429.618640111348,6429.618640111348
2021-10-06 20:00:00,6452.81935532662,0.0,6452.81935532662
2021-10-07 00:00:00,6452.81935532662,0.0,6452.81935532662
2021-10-07 04:00:00,6452.81935532662,0.0,6452.81935532662
2021-10-07 08:00:00,6452.81935532662,0.0,6452.81935532662
2021-10-07 12:00:00,6452.81935532662,0.0,6452.81935532662
2021-10-07 16:00:00,6452.81935532662,0.0,6452.81935532662
2021-10-07 20:00:00,6452.81935532662,0.0,6452.81935532662
2021-10-08 00:00:00,6452.81935532662,0.0,6452.81935532662
2021-10-08 04:00:00,9.094947017729282e-13,6445.083965551166,6445.083965551167
2021-10-08 08:00:00,9.094947017729282e-13,6493.670071569877,6493.670071569878
2021-10-08 12:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-08 16:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-08 20:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-09 00:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-09 04:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-09 08:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-09 12:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-09 16:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-09 20:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-10 00:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-10 04:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-10 08:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-10 12:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-10 16:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-10 20:00:00,6378.113479914797,0.0,6378.113479914797
2021-10-11 00:00:00,0.0,6370.4676446476915,6370.4676446476915
2021-10-11 04:00:00,0.0,6402.335151700569,6402.335151700569
2021-10-11 08:00:00,6351.611427481763,0.0,6351.611427481763
2021-10-11 12:00:00,0.0,6343.9973618480735,6343.9973618480735
2021-10-11 16:00:00,0.0,6343.793215764004,6343.793215764004
2021-10-11 20:00:00,6334.3104507609405,0.0,6334.3104507609405
2021-10-12 00:00:00,6334.3104507609405,0.0,6334.3104507609405
2021-10-12 04:00:00,6334.3104507609405,0.0,6334.3104507609405
2021-10-12 08:00:00,6334.3104507609405,0.0,6334.3104507609405
2021-10-12 12:00:00,6334.3104507609405,0.0,6334.3104507609405
2021-10-12 16:00:00,6334.3104507609405,0.0,6334.3104507609405
2021-10-12 20:00:00,6334.3104507609405,0.0,6334.3104507609405
2021-10-13 00:00:00,6334.3104507609405,0.0,6334.3104507609405
2021-10-13 04:00:00,6334.3104507609405,0.0,6334.3104507609405
2021-10-13 08:00:00,0.0,6326.717124867675,6326.717124867675
2021-10-13 12:00:00,0.0,6436.503175903184,6436.503175903184
2021-10-13 16:00:00,6553.6414211306865,0.0,6553.6414211306865
2021-10-13 20:00:00,6553.6414211306865,0.0,6553.6414211306865
2021-10-14 00:00:00,6553.6414211306865,0.0,6553.6414211306865
2021-10-14 04:00:00,6553.6414211306865,0.0,6553.6414211306865
2021-10-14 08:00:00,6553.6414211306865,0.0,6553.6414211306865
2021-10-14 12:00:00,6553.6414211306865,0.0,6553.6414211306865
2021-10-14 16:00:00,6553.6414211306865,0.0,6553.6414211306865
2021-10-14 20:00:00,6553.6414211306865,0.0,6553.6414211306865
2021-10-15 00:00:00,0.0,6545.78516976993,6545.78516976993
2021-10-15 04:00:00,0.0,6523.734119096146,6523.734119096146
2021-10-15 08:00:00,6548.52305509543,0.0,6548.52305509543
2021-10-15 12:00:00,6548.52305509543,0.0,6548.52305509543
2021-10-15 16:00:00,0.0,6540.6729394335225,6540.6729394335225
2021-10-15 20:00:00,0.0,6564.740225344313,6564.740225344313
2021-10-16 00:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-16 04:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-16 08:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-16 12:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-16 16:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-16 20:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-17 00:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-17 04:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-17 08:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-17 12:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-17 16:00:00,6555.117051808808,0.0,6555.117051808808
2021-10-17 20:00:00,9.094947017729282e-13,6547.259031519179,6547.25903151918
2021-10-18 00:00:00,9.094947017729282e-13,6610.6307278358345,6610.630727835835
2021-10-18 04:00:00,6577.356157729544,0.0,6577.356157729544
2021-10-18 08:00:00,6577.356157729544,0.0,6577.356157729544
2021-10-18 12:00:00,0.0,6569.471478061576,6569.471478061576
2021-10-18 16:00:00,0.0,6509.247202116832,6509.247202116832
2021-10-18 20:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-19 00:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-19 04:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-19 08:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-19 12:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-19 16:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-19 20:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-20 00:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-20 04:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-20 08:00:00,6562.31010747781,0.0,6562.31010747781
2021-10-20 12:00:00,0.0,6554.4434644318,6554.4434644318
2021-10-20 16:00:00,0.0,6507.571567029855,6507.571567029855
2021-10-20 20:00:00,6460.981103722889,0.0,6460.981103722889
2021-10-21 00:00:00,6460.981103722889,0.0,6460.981103722889
2021-10-21 04:00:00,6460.981103722889,0.0,6460.981103722889
2021-10-21 08:00:00,6460.981103722889,0.0,6460.981103722889
2021-10-21 12:00:00,6460.981103722889,0.0,6460.981103722889
2021-10-21 16:00:00,6460.981103722889,0.0,6460.981103722889
2021-10-21 20:00:00,6460.981103722889,0.0,6460.981103722889
2021-10-22 00:00:00,0.0,6453.235929959752,6453.235929959752
2021-10-22 04:00:00,0.0,6466.852056841489,6466.852056841489
2021-10-22 08:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-22 12:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-22 16:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-22 20:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-23 00:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-23 04:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-23 08:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-23 12:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-23 16:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-23 20:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-24 00:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-24 04:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-24 08:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-24 12:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-24 16:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-24 20:00:00,6459.650654931596,0.0,6459.650654931596
2021-10-25 00:00:00,0.0,6451.907076058911,6451.907076058911
2021-10-25 04:00:00,0.0,6511.806553310787,6511.806553310787
2021-10-25 08:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-25 12:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-25 16:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-25 20:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-26 00:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-26 04:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-26 08:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-26 12:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-26 16:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-26 20:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-27 00:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-27 04:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-27 08:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-27 12:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-27 16:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-27 20:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-28 00:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-28 04:00:00,6514.221853937851,0.0,6514.221853937851
2021-10-28 08:00:00,0.0,6506.412857226609,6506.412857226609
2021-10-28 12:00:00,0.0,6525.4121184333935,6525.4121184333935
2021-10-28 16:00:00,6533.627802191964,0.0,6533.627802191964
2021-10-28 20:00:00,6533.627802191964,0.0,6533.627802191964
2021-10-29 00:00:00,0.0,6525.7955423819985,6525.7955423819985
2021-10-29 04:00:00,0.0,6412.1035740854295,6412.1035740854295
2021-10-29 08:00:00,6443.729820076773,0.0,6443.729820076773
2021-10-29 12:00:00,9.094947017729282e-13,6436.005326483927,6436.005326483928
2021-10-29 16:00:00,9.094947017729282e-13,6461.327860654924,6461.327860654925
2021-10-29 20:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-30 00:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-30 04:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-30 08:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-30 12:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-30 16:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-30 20:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-31 00:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-31 04:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-31 08:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-31 12:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-31 16:00:00,6423.508110281294,0.0,6423.508110281294
2021-10-31 20:00:00,6423.508110281294,0.0,6423.508110281294
2021-11-01 00:00:00,6423.508110281294,0.0,6423.508110281294
2021-11-01 04:00:00,0.0,6415.8078576904945,6415.8078576904945
2021-11-01 08:00:00,0.0,6377.596752148064,6377.596752148064
2021-11-01 12:00:00,6343.4481295668575,0.0,6343.4481295668575
2021-11-01 16:00:00,6343.4481295668575,0.0,6343.4481295668575
2021-11-01 20:00:00,6343.4481295668575,0.0,6343.4481295668575
2021-11-02 00:00:00,6343.4481295668575,0.0,6343.4481295668575
2021-11-02 04:00:00,6343.4481295668575,0.0,6343.4481295668575
2021-11-02 08:00:00,0.0,6335.8438497783545,6335.8438497783545
2021-11-02 12:00:00,0.0,6447.1689887690045,6447.1689887690045
2021-11-02 16:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-02 20:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-03 00:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-03 04:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-03 08:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-03 12:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-03 16:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-03 20:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-04 00:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-04 04:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-04 08:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-04 12:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-04 16:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-04 20:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-05 00:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-05 04:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-05 08:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-05 12:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-05 16:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-05 20:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-06 00:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-06 04:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-06 08:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-06 12:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-06 16:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-06 20:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-07 00:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-07 04:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-07 08:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-07 12:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-07 16:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-07 20:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-08 00:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-08 04:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-08 08:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-08 12:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-08 16:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-08 20:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-09 00:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-09 04:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-09 08:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-09 12:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-09 16:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-09 20:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-10 00:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-10 04:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-10 08:00:00,6394.905948930089,0.0,6394.905948930089
2021-11-10 12:00:00,0.0,6387.2399835018905,6387.2399835018905
2021-11-10 16:00:00,0.0,6228.59402255736,6228.59402255736
2021-11-10 20:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-11 00:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-11 04:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-11 08:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-11 12:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-11 16:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-11 20:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-12 00:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-12 04:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-12 08:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-12 12:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-12 16:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-12 20:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-13 00:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-13 04:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-13 08:00:00,6056.045752860672,0.0,6056.045752860672
2021-11-13 12:00:00,0.0,6048.785999903589,6048.785999903589
2021-11-13 16:00:00,0.0,5978.905488101381,5978.905488101381
2021-11-13 20:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-14 00:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-14 04:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-14 08:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-14 12:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-14 16:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-14 20:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-15 00:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-15 04:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-15 08:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-15 12:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-15 16:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-15 20:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-16 00:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-16 04:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-16 08:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-16 12:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-16 16:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-16 20:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-17 00:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-17 04:00:00,6012.671020938077,0.0,6012.671020938077
2021-11-17 08:00:00,0.0,6005.463263928711,6005.463263928711
2021-11-17 12:00:00,0.0,5896.909391087313,5896.909391087313
2021-11-17 16:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-17 20:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-18 00:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-18 04:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-18 08:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-18 12:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-18 16:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-18 20:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-19 00:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-19 04:00:00,5943.930596540428,0.0,5943.930596540428
2021-11-19 08:00:00,0.0,5936.8052428879155,5936.8052428879155
2021-11-19 12:00:00,0.0,6030.3936765326935,6030.3936765326935
2021-11-19 16:00:00,6038.252728408096,0.0,6038.252728408096
2021-11-19 20:00:00,6038.252728408096,0.0,6038.252728408096
2021-11-20 00:00:00,6038.252728408096,0.0,6038.252728408096
2021-11-20 04:00:00,6038.252728408096,0.0,6038.252728408096
2021-11-20 08:00:00,6038.252728408096,0.0,6038.252728408096
2021-11-20 12:00:00,6038.252728408096,0.0,6038.252728408096
2021-11-20 16:00:00,9.094947017729282e-13,6031.014305039188,6031.014305039189
2021-11-20 20:00:00,9.094947017729282e-13,6059.172212037387,6059.172212037388
2021-11-21 00:00:00,5947.214633509794,0.0,5947.214633509794
2021-11-21 04:00:00,5947.214633509794,0.0,5947.214633509794
2021-11-21 08:00:00,5947.214633509794,0.0,5947.214633509794
2021-11-21 12:00:00,5947.214633509794,0.0,5947.214633509794
2021-11-21 16:00:00,5947.214633509794,0.0,5947.214633509794
